201600000834,32 route de la VallÈe,4935854,47933,27,3
201600000835,66 rue du maquis surcouf,4934902,52103,27,3
201600000836,rue du Maquis Surcouf,4934751,52148,27,3
201600000840,rue Denize,4935623,76539,27,3
201600000841,60 route de bourneville,4938254,66492,27,3
201600000842,CD 93,4937118,91589,27,3
201600000843,rue des hauts vents,4924346,49743,27,3
201600000849,D44 au niveau du terrain,4802714,-173048,35,3
201600000851,le grand bois,4835792,-181851,35,3
201600000852,rue de rennes,4820962,-163009,35,3
201600000853,lieu dit la ratulais,4826775,-165075,35,3
201600000854,28 avenue de l illet,4825850,-151566,35,3
201600000855,ROUTE DE LA CHESNAIE,4821880,-158114,35,3
201600000857,rue du fort de la motte,4813370,-153266,35,3
201600000858,La BruyËre des Roches  D,4822479,-139339,35,3
201600000860,23 ALLEE CLOS DE LA GRAN,4811094,-212558,35,3
201600000861,PLACE DE LA MAIRIE,4818926,-219180,35,3
201600000864,106 rue de merdrignac,4818894,-220539,35,3
201600000868,bld de la duchesse anne,4814547,-196853,35,3
201600000871,RUE DE MONTAUBAN,4813245,-203620,35,3
201600000873,rue de la Nouaye,4814161,-196389,35,3
201600000879,RUE DES GENETS,4808003,-184118,35,3
201600000881,Rond-Point du chÎne Vert,4809248,-178044,35,3
201600000882,Lieudit Le Moulin d Apig,4809512,-176174,35,3
201600000883,les grands chapelais,4807129,-176551,35,3
201600000884,LE PETIT BAS MEE,4808169,-179032,35,3
201600000885,Avenue de Lorient,4807095,-185217,35,3
201600000886,18 avenue Victor Hugo,4841700,-115209,35,3
201600000888,La Parcherie,4837867,-115010,35,3
201600000893,La Polka,4828696,-143407,35,3
201600000896,1 rue chateaubriand,4841086,-136649,35,3
201600000901,RUE DU TRIBUNAL,4765180,-208139,35,3
201600000902,rue de la barre,4765749,-208435,35,3
201600000903,PLACE NOMINO ,4770480,-207084,35,3
201600000904,9 rue de Cotard,4766771,-206348,35,3
201600000907,rue des douves,4765064,-208609,35,3
201600000908,le pissot,4768355,-208648,35,3
201600000909,Sert,4770241,-192349,35,3
201600000910,route de vannes  zone de,4763815,-209372,35,3
201600000917,La Nouette du Bot,4775044,-189803,35,3
201600000922,La Boulais,4795562,-170105,35,3
201600000923,le Bois Martin,4801631,-182544,35,3
201600000924,La Taupinais,4798416,-182976,35,3
201600000925,rue de la rÈsistance,4782454,-180021,35,3
201600000928,19 rue de la Perriere,4789520,-197404,35,3
201600000936,L Ivenais,4860574,-206842,35,3
